sample_id,phase4_split,method,method_display,source_method,implementation_fidelity,baseline_mode,skill_name,label,safe_label,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,decision,allow,reject,unsafe_invocation_if_allowed,risk_score,threshold,risk_margin,fallback_mode,reject_reason,runtime_ms,solver_status,diagnostics_json
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000097:1,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.4551566702466516e-07,0.021099207922816277,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023830216377973557,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.021099207922816277, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000097:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,2.565107706686831e-06,0.02577613666653633,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024070031940937042,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.02577613666653633, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000097:3,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,5.071380542176485e-07,0.04555898532271385,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023640459403395653,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04555898532271385, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000097:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,6.740570483998454e-07,0.04028854891657829,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002405955456197262,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04028854891657829, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000097:5,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,6.728219545948377e-07,0.05102190747857094,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002369983121752739,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.05102190747857094, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000107:1,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,3.9500477555520774e-07,0.02651236206293106,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023760367184877396,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.02651236206293106, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000107:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,3.007864279425121e-06,0.026110868901014328,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.00235892366617918,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.026110868901014328, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000107:3,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.846192496188451e-07,0.03764258697628975,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023390166461467743,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.03764258697628975, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000107:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,7.917111588540138e-07,0.03783077746629715,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023619504645466805,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.03783077746629715, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000109:1,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.142927707562194e-07,0.02100997418165207,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024669570848345757,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.02100997418165207, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000109:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,3.917786671081558e-06,0.016026336699724197,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002362998202443123,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.016026336699724197, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000109:3,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.760950957916066e-07,0.025922270491719246,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024029286578297615,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.025922270491719246, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000109:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,9.965096978703514e-07,0.025673283264040947,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002374988980591297,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.025673283264040947, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000115:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,2.0910008515784284e-06,0.047936297953128815,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002400018274784088,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.047936297953128815, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000115:3,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.98056238029676e-07,0.019602742046117783,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024579931050539017,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.019602742046117783, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000115:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,1.4312981875264086e-06,0.01866971142590046,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002362998202443123,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.01866971142590046, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000118:1,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.138343570048164e-07,0.028617532923817635,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023870961740612984,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.028617532923817635, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000118:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,3.2672414818080142e-06,0.01731901429593563,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002412940375506878,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.01731901429593563, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000118:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,1.1846523193526082e-06,0.03326617181301117,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002393033355474472,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.03326617181301117, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000138:1,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,3.4572605045468663e-07,0.044033247977495193,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0025070039555430412,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.044033247977495193, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000138:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,2.177833039240795e-06,0.044403430074453354,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023971078917384148,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.044403430074453354, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000138:3,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.873970169683162e-07,0.04001600667834282,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024009495973587036,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04001600667834282, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000138:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,9.736744459587499e-07,0.041810013353824615,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024460023269057274,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.041810013353824615, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000139:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,2.3404788862535497e-06,0.04724016413092613,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024239998310804367,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04724016413092613, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000139:4,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,turn,0,safe,6.324671630864032e-07,0.04920736700296402,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024649780243635178,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04920736700296402, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000140:1,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.615546345121402e-07,0.04600347951054573,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.002401997335255146,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04600347951054573, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000140:2,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,walk,0,safe,2.1599989850074053e-06,0.027549464255571365,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0024120090529322624,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.027549464255571365, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
collection_safe_balanced180:phase3_live_20260517_133211_d37_safe_balanced180:episode_000140:3,test,crc_cbf_adapted,CRC-CBF-adapted,Safe Probabilistic Planning for Human-Robot Interaction using Conformal Risk Control,paper_faithful_proxy,gate,passive,0,safe,4.678180971495749e-07,0.035452503710985184,0,allow,1,0,0,0.0,0.1,-0.1,,allow,0.0023990869522094727,crc_risk_budget_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.035452503710985184, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""conformal_lambda"": 0.0, ""risk_budget_alpha"": 0.1, ""threshold_source"": ""calibration_split_conformal_residual""}"
